SIMULATED EQUIVALENT,"""OBSERVED VALUE""",,"""OBSERVATION NAME""",Well ID,Date,name,RMSE,Well Type,Pumping in Model Cell,Area in Model,Distance from Carmel River
22,22,-0.03,w30_09272001,30,9272001,Reimers1,,,,,
22,22,-0.11,w30_10242001,30,10242001,Reimers1,,,,,
22,22,-0.04,w30_11302001,30,11302001,Reimers1,,,,,
23,22,-0.22,w30_12202001,30,12202001,Reimers1,,,,,
23,22,-0.66,w30_01302002,30,1302002,Reimers1,,,,,
22,22,0.18,w30_03042002,30,3042002,Reimers1,,,,,
22,22,0.62,w30_03262002,30,3262002,Reimers1,,,,,
22,22,0.73,w30_04262002,30,4262002,Reimers1,,,,,
22,22,0.53,w30_05282002,30,5282002,Reimers1,,,,,
22,22,0.38,w30_06252002,30,6252002,Reimers1,,,,,
22,22,-0.01,w30_07292002,30,7292002,Reimers1,,,,,
22,22,-0.58,w30_08282002,30,8282002,Reimers1,,,,,
22,21,-0.80,w30_10022002,30,10022002,Reimers1,,,,,
22,22,0.07,w30_11072002,30,11072002,Reimers1,,,,,
21,22,0.88,w30_12022002,30,12022002,Reimers1,,,,,
21,23,2.04,w30_12302002,30,12302002,Reimers1,,,,,
21,22,1.72,w30_01302003,30,1302003,Reimers1,,,,,
21,22,1.26,w30_02242003,30,2242003,Reimers1,,,,,
21,22,0.94,w30_03262003,30,3262003,Reimers1,,,,,
22,23,0.75,w30_04292003,30,4292003,Reimers1,,,,,
22,22,0.58,w30_05272003,30,5272003,Reimers1,,,,,
22,22,0.49,w30_06262003,30,6262003,Reimers1,,,,,
22,22,0.38,w30_07292003,30,7292003,Reimers1,,,,,
22,22,0.14,w30_08282003,30,8282003,Reimers1,,,,,
22,22,-0.10,w30_09262003,30,9262003,Reimers1,,,,,
22,21,-0.94,w30_10252003,30,10252003,Reimers1,,,,,
23,21,-1.64,w30_11262003,30,11262003,Reimers1,,,,,
23,22,-0.45,w30_12222003,30,12222003,Reimers1,,,,,
23,22,-0.28,w30_12262003,30,12262003,Reimers1,,,,,
23,23,-0.25,w30_02232004,30,2232004,Reimers1,,,,,
23,22,-0.54,w30_04012004,30,4012004,Reimers1,,,,,
23,22,-0.55,w30_04302004,30,4302004,Reimers1,,,,,
23,22,-0.33,w30_05272004,30,5272004,Reimers1,,,,,
23,22,-0.42,w30_06292004,30,6292004,Reimers1,,,,,
23,22,-0.55,w30_08032004,30,8032004,Reimers1,,,,,
23,22,-1.14,w30_08302004,30,8302004,Reimers1,,,,,
23,21,-1.53,w30_09292004,30,9292004,Reimers1,,,,,
23,22,-0.79,w30_10272004,30,10272004,Reimers1,,,,,
23,22,-0.58,w30_12012004,30,12012004,Reimers1,,,,,
23,23,-0.42,w30_12282004,30,12282004,Reimers1,,,,,
23,23,-0.44,w30_02092005,30,2092005,Reimers1,,,,,
23,23,0.56,w30_02222005,30,2222005,Reimers1,,,,,
22,23,0.47,w30_03302005,30,3302005,Reimers1,,,,,
23,22,-0.31,w30_05022005,30,5022005,Reimers1,,,,,
23,22,-0.66,w30_05262005,30,5262005,Reimers1,,,,,
23,22,-0.91,w30_06302005,30,6302005,Reimers1,,,,,
23,22,-1.09,w30_07282005,30,7282005,Reimers1,,,,,
23,22,-1.31,w30_08312005,30,8312005,Reimers1,,,,,
23,22,-1.38,w30_09282005,30,9282005,Reimers1,,,,,
23,22,-1.17,w30_11172005,30,11172005,Reimers1,,,,,
23,22,-0.65,w30_12062005,30,12062005,Reimers1,,,,,
22,23,0.29,w30_01062006,30,1062006,Reimers1,,,,,
22,22,-0.16,w30_02012006,30,2012006,Reimers1,,,,,
22,23,0.41,w30_03022006,30,3022006,Reimers1,,,,,
22,23,0.32,w30_03292006,30,3292006,Reimers1,,,,,
22,23,0.20,w30_04262006,30,4262006,Reimers1,,,,,
22,22,-0.14,w30_05252006,30,5252006,Reimers1,,,,,
22,22,-0.31,w30_07062006,30,7062006,Reimers1,,,,,
22,22,-0.53,w30_08102006,30,8102006,Reimers1,,,,,
22,22,-0.62,w30_09012006,30,9012006,Reimers1,,,,,
23,22,-0.70,w30_10032006,30,10032006,Reimers1,,,,,
23,22,-0.64,w30_11012006,30,11012006,Reimers1,,,,,
22,22,-0.56,w30_11152006,30,11152006,Reimers1,,,,,
22,22,-0.55,w30_11292006,30,11292006,Reimers1,,,,,
22,22,-0.50,w30_12212006,30,12212006,Reimers1,,,,,
23,23,0.35,w30_02052007,30,2052007,Reimers1,,,,,
23,22,-0.29,w30_02272007,30,2272007,Reimers1,,,,,
23,22,-0.64,w30_03272007,30,3272007,Reimers1,,,,,
23,22,-0.67,w30_05012007,30,5012007,Reimers1,,,,,
23,22,-0.71,w30_05312007,30,5312007,Reimers1,,,,,
22,22,-0.70,w30_06272007,30,6272007,Reimers1,,,,,
22,21,-1.20,w30_08022007,30,8022007,Reimers1,,,,,
22,20,-2.02,w30_08302007,30,8302007,Reimers1,,,,,
22,19,-2.86,w30_09282007,30,9282007,Reimers1,,,,,
22,19,-3.46,w30_10262007,30,10262007,Reimers1,,,,,
22,18,-4.09,w30_11272007,30,11272007,Reimers1,,,,,
22,18,-4.46,w30_12202007,30,12202007,Reimers1,,,,,
22,22,-0.07,w30_01102008,30,1102008,Reimers1,,,,,
22,23,0.78,w30_02012008,30,2012008,Reimers1,,,,,
22,23,0.68,w30_02292008,30,2292008,Reimers1,,,,,
22,22,0.21,w30_03212008,30,3212008,Reimers1,,,,,
22,22,-0.03,w30_04282008,30,4282008,Reimers1,,,,,
22,22,0.02,w30_05302008,30,5302008,Reimers1,,,,,
22,22,0.03,w30_07022008,30,7022008,Reimers1,,,,,
22,22,-0.08,w30_07302008,30,7302008,Reimers1,,,,,
22,21,-0.79,w30_09042008,30,9042008,Reimers1,,,,,
22,20,-1.63,w30_10022008,30,10022008,Reimers1,,,,,
22,20,-2.25,w30_10292008,30,10292008,Reimers1,,,,,
22,19,-2.61,w30_11182008,30,11182008,Reimers1,,,,,
22,20,-2.10,w30_12062008,30,12062008,Reimers1,,,,,
22,22,0.04,w30_01082009,30,1082009,Reimers1,,,,,
22,23,0.83,w30_01252009,30,1252009,Reimers1,,,,,
22,22,0.10,w30_01302009,30,1302009,Reimers1,,,,,
22,22,0.27,w30_03302009,30,3302009,Reimers1,,,,,
22,22,0.47,w30_05012009,30,5012009,Reimers1,,,,,
20,22,1.83,w30_06012009,30,6012009,Reimers1,,,,,
20,22,2.20,w30_06232009,30,6232009,Reimers1,,,,,
19,22,2.73,w30_08052009,30,8052009,Reimers1,,,,,
19,22,2.91,w30_09012009,30,9012009,Reimers1,,,,,
19,22,3.03,w30_09302009,30,9302009,Reimers1,,,,,
19,22,3.18,w30_10162009,30,10162009,Reimers1,,,,,
20,22,2.34,w30_11042009,30,11042009,Reimers1,,,,,
20,22,1.88,w30_11252009,30,11252009,Reimers1,,,,,
21,22,1.31,w30_01052010,30,1052010,Reimers1,,,,,
21,23,1.73,w30_01292010,30,1292010,Reimers1,,,,,
21,23,1.66,w30_03042010,30,3042010,Reimers1,,,,,
22,22,0.75,w30_03302010,30,3302010,Reimers1,,,,,
22,23,0.69,w30_04292010,30,4292010,Reimers1,,,,,
22,22,0.19,w30_06042010,30,6042010,Reimers1,,,,,
22,22,-0.06,w30_06302010,30,6302010,Reimers1,,,,,
22,22,-0.28,w30_07302010,30,7302010,Reimers1,,,,,
22,22,-0.46,w30_08312010,30,8312010,Reimers1,,,,,
23,22,-0.60,w30_10012010,30,10012010,Reimers1,,,,,
23,22,-0.56,w30_10282010,30,10282010,Reimers1,,,,,
22,22,-0.46,w30_12012010,30,12012010,Reimers1,,,,,
23,23,0.14,w30_01052011,30,1052011,Reimers1,,,,,
23,22,-0.58,w30_01272011,30,1272011,Reimers1,,,,,
23,23,0.01,w30_02282011,30,2282011,Reimers1,,,,,
23,23,0.05,w30_04012011,30,4012011,Reimers1,,,,,
23,22,-0.80,w30_05022011,30,5022011,Reimers1,,,,,
23,22,-1.00,w30_06032011,30,6032011,Reimers1,,,,,
23,22,-1.06,w30_06282011,30,6282011,Reimers1,,,,,
23,22,-1.22,w30_08012011,30,8012011,Reimers1,,,,,
23,22,-1.35,w30_08292011,30,8292011,Reimers1,,,,,
23,22,-1.40,w30_10032011,30,10032011,Reimers1,,,,,
23,22,-1.42,w30_11022011,30,11022011,Reimers1,,,,,
23,22,-1.46,w30_11302011,30,11302011,Reimers1,,,,,
24,22,-1.60,w30_01062012,30,1062012,Reimers1,,,,,
24,22,-1.54,w30_01302012,30,1302012,Reimers1,,,,,
24,22,-1.68,w30_03052012,30,3052012,Reimers1,,,,,
24,22,-1.40,w30_04022012,30,4022012,Reimers1,,,,,
24,22,-1.60,w30_04302012,30,4302012,Reimers1,,,,,
24,22,-1.76,w30_06012012,30,6012012,Reimers1,,,,,
24,22,-1.82,w30_06292012,30,6292012,Reimers1,,,,,
24,22,-1.77,w30_08012012,30,8012012,Reimers1,,,,,
23,22,-1.61,w30_08272012,30,8272012,Reimers1,,,,,
23,22,-1.31,w30_09272012,30,9272012,Reimers1,,,,,
23,22,-1.01,w30_10292012,30,10292012,Reimers1,,,,,
23,22,-0.48,w30_12062012,30,12062012,Reimers1,,,,,
23,23,-0.49,w30_01022013,30,1022013,Reimers1,,,,,
23,23,-0.43,w30_01302013,30,1302013,Reimers1,,,,,
23,23,-0.57,w30_02272013,30,2272013,Reimers1,,,,,
23,22,-1.04,w30_04032013,30,4032013,Reimers1,,,,,
23,22,-1.08,w30_04252013,30,4252013,Reimers1,,,,,
23,22,-1.14,w30_05312013,30,5312013,Reimers1,,,,,
23,22,-1.10,w30_06242013,30,6242013,Reimers1,,,,,
23,22,-1.05,w30_08022013,30,8022013,Reimers1,,,,,
23,21,-2.04,w30_09062013,30,9062013,Reimers1,,,,,
23,20,-2.55,w30_10082013,30,10082013,Reimers1,,,,,
22,20,-2.77,w30_11042013,30,11042013,Reimers1,,,,,
22,19,-3.06,w30_11252013,30,11252013,Reimers1,,,,,
22,19,-3.52,w30_01082014,30,1082014,Reimers1,,,,,
22,19,-3.73,w30_02032014,30,2032014,Reimers1,,,,,
23,22,-0.99,w30_03032014,30,3032014,Reimers1,,,,,
23,22,-0.61,w30_03282014,30,3282014,Reimers1,,,,,
23,22,-0.62,w30_04302014,30,4302014,Reimers1,,,,,
23,22,-0.74,w30_06052014,30,6052014,Reimers1,,,,,
23,21,-1.24,w30_07032014,30,7032014,Reimers1,,,,,
23,21,-1.92,w30_07302014,30,7302014,Reimers1,,,,,
22,20,-2.50,w30_08272014,30,8272014,Reimers1,,,,,
21,20,-0.27,w31_10251990,31,10251990,CV High #1,4.9042915,Monitor,Yes,,
21,20,-0.47,w31_11161990,31,11161990,CV High #1,,,,,
20,20,-0.60,w31_12201990,31,12201990,CV High #1,,,,,
20,20,-0.60,w31_01041991,31,1041991,CV High #1,,,,,
20,19,-0.74,w31_02051991,31,2051991,CV High #1,,,,,
20,19,-0.85,w31_03051991,31,3051991,CV High #1,,,,,
20,19,-0.85,w31_03061991,31,3061991,CV High #1,,,,,
20,20,-0.62,w31_03141991,31,3141991,CV High #1,,,,,
20,20,-0.37,w31_03201991,31,3201991,CV High #1,,,,,
20,20,-0.26,w31_03221991,31,3221991,CV High #1,,,,,
20,20,0.03,w31_03251991,31,3251991,CV High #1,,,,,
20,20,0.31,w31_03281991,31,3281991,CV High #1,,,,,
20,21,1.08,w31_04021991,31,4021991,CV High #1,,,,,
20,22,2.24,w31_04091991,31,4091991,CV High #1,,,,,
20,23,2.41,w31_04121991,31,4121991,CV High #1,,,,,
20,23,3.00,w31_04181991,31,4181991,CV High #1,,,,,
20,24,3.85,w31_05031991,31,5031991,CV High #1,,,,,
20,25,4.43,w31_05161991,31,5161991,CV High #1,,,,,
20,25,4.72,w31_05231991,31,5231991,CV High #1,,,,,
20,25,4.91,w31_05301991,31,5301991,CV High #1,,,,,
20,25,5.05,w31_06061991,31,6061991,CV High #1,,,,,
20,25,5.26,w31_06201991,31,6201991,CV High #1,,,,,
19,25,5.24,w31_07051991,31,7051991,CV High #1,,,,,
19,24,4.94,w31_08061991,31,8061991,CV High #1,,,,,
18,22,4.48,w31_09041991,31,9041991,CV High #1,,,,,
17,21,4.16,w31_10021991,31,10021991,CV High #1,,,,,
16,20,4.86,w31_11151991,31,11151991,CV High #1,,,,,
16,20,4.32,w31_12091991,31,12091991,CV High #1,,,,,
16,20,4.13,w31_12311991,31,12311991,CV High #1,,,,,
16,20,4.06,w31_01061992,31,1061992,CV High #1,,,,,
16,20,4.48,w31_02051992,31,2051992,CV High #1,,,,,
16,21,4.81,w31_02111992,31,2111992,CV High #1,,,,,
16,21,4.89,w31_02121992,31,2121992,CV High #1,,,,,
16,21,4.94,w31_02131992,31,2131992,CV High #1,,,,,
16,21,5.05,w31_02141992,31,2141992,CV High #1,,,,,
16,21,5.16,w31_02151992,31,2151992,CV High #1,,,,,
16,22,5.43,w31_02181992,31,2181992,CV High #1,,,,,
16,22,5.52,w31_02191992,31,2191992,CV High #1,,,,,
16,22,5.67,w31_02211992,31,2211992,CV High #1,,,,,
16,22,5.92,w31_02241992,31,2241992,CV High #1,,,,,
17,23,6.22,w31_02261992,31,2261992,CV High #1,,,,,
17,23,6.40,w31_02281992,31,2281992,CV High #1,,,,,
17,23,6.61,w31_03021992,31,3021992,CV High #1,,,,,
17,24,6.89,w31_03061992,31,3061992,CV High #1,,,,,
17,24,7.14,w31_03131992,31,3131992,CV High #1,,,,,
18,25,7.26,w31_04021992,31,4021992,CV High #1,,,,,
18,25,7.67,w31_05081992,31,5081992,CV High #1,,,,,
17,25,8.26,w31_06091992,31,6091992,CV High #1,,,,,
17,25,7.99,w31_07071992,31,7071992,CV High #1,,,,,
16,23,7.37,w31_08101992,31,8101992,CV High #1,,,,,
15,22,6.81,w31_09101992,31,9101992,CV High #1,,,,,
15,21,6.22,w31_10191992,31,10191992,CV High #1,,,,,
15,21,5.86,w31_11111992,31,11111992,CV High #1,,,,,
15,20,5.41,w31_12021992,31,12021992,CV High #1,,,,,
15,20,4.65,w31_12291992,31,12291992,CV High #1,,,,,
15,20,4.66,w31_12311992,31,12311992,CV High #1,,,,,
15,20,4.66,w31_01041993,31,1041993,CV High #1,,,,,
15,20,4.98,w31_01141993,31,1141993,CV High #1,,,,,
16,22,6.34,w31_01251993,31,1251993,CV High #1,,,,,
16,25,8.83,w31_02191993,31,2191993,CV High #1,,,,,
16,25,9.16,w31_03031993,31,3031993,CV High #1,,,,,
17,26,8.90,w31_04021993,31,4021993,CV High #1,,,,,
17,26,8.26,w31_05041993,31,5041993,CV High #1,,,,,
18,26,8.10,w31_06091993,31,6091993,CV High #1,,,,,
17,25,8.08,w31_06291993,31,6291993,CV High #1,,,,,
17,25,8.59,w31_07281993,31,7281993,CV High #1,,,,,
16,25,8.79,w31_08301993,31,8301993,CV High #1,,,,,
15,24,8.90,w31_09291993,31,9291993,CV High #1,,,,,
15,24,8.69,w31_11021993,31,11021993,CV High #1,,,,,
15,24,8.79,w31_11291993,31,11291993,CV High #1,,,,,
15,25,9.45,w31_01061994,31,1061994,CV High #1,,,,,
15,25,9.49,w31_01201994,31,1201994,CV High #1,,,,,
15,25,9.92,w31_02231994,31,2231994,CV High #1,,,,,
15,25,10.33,w31_03231994,31,3231994,CV High #1,,,,,
15,25,9.99,w31_04271994,31,4271994,CV High #1,,,,,
15,25,9.71,w31_05281994,31,5281994,CV High #1,,,,,
15,25,9.53,w31_06291994,31,6291994,CV High #1,,,,,
16,24,8.80,w31_07271994,31,7271994,CV High #1,,,,,
15,23,8.06,w31_08301994,31,8301994,CV High #1,,,,,
15,22,7.01,w31_09281994,31,9281994,CV High #1,,,,,
15,21,5.84,w31_10241994,31,10241994,CV High #1,,,,,
16,21,4.58,w31_11291994,31,11291994,CV High #1,,,,,
17,21,4.05,w31_12191994,31,12191994,CV High #1,,,,,
17,21,3.83,w31_01051995,31,1051995,CV High #1,,,,,
17,21,3.85,w31_01091995,31,1091995,CV High #1,,,,,
17,21,3.95,w31_01101995,31,1101995,CV High #1,,,,,
17,21,3.90,w31_01111995,31,1111995,CV High #1,,,,,
17,21,3.94,w31_01121995,31,1121995,CV High #1,,,,,
17,21,3.97,w31_01131995,31,1131995,CV High #1,,,,,
17,21,4.17,w31_01161995,31,1161995,CV High #1,,,,,
17,22,4.83,w31_01201995,31,1201995,CV High #1,,,,,
17,23,5.75,w31_01251995,31,1251995,CV High #1,,,,,
17,25,8.37,w31_02271995,31,2271995,CV High #1,,,,,
17,25,8.93,w31_03151995,31,3151995,CV High #1,,,,,
17,26,9.24,w31_03291995,31,3291995,CV High #1,,,,,
17,25,8.18,w31_04261995,31,4261995,CV High #1,,,,,
18,26,8.03,w31_05301995,31,5301995,CV High #1,,,,,
18,25,7.24,w31_06301995,31,6301995,CV High #1,,,,,
18,25,7.14,w31_07281995,31,7281995,CV High #1,,,,,
19,25,6.71,w31_09051995,31,9051995,CV High #1,,,,,
19,25,6.46,w31_10051995,31,10051995,CV High #1,,,,,
19,25,6.22,w31_10311995,31,10311995,CV High #1,,,,,
19,25,5.92,w31_11271995,31,11271995,CV High #1,,,,,
20,25,5.67,w31_12261995,31,12261995,CV High #1,,,,,
20,25,5.45,w31_02061996,31,2061996,CV High #1,,,,,
20,26,5.56,w31_02281996,31,2281996,CV High #1,,,,,
20,26,5.33,w31_04021996,31,4021996,CV High #1,,,,,
21,25,4.95,w31_04291996,31,4291996,CV High #1,,,,,
20,25,4.89,w31_05301996,31,5301996,CV High #1,,,,,
20,25,4.96,w31_07011996,31,7011996,CV High #1,,,,,
20,25,5.10,w31_07251996,31,7251996,CV High #1,,,,,
20,25,5.36,w31_08291996,31,8291996,CV High #1,,,,,
19,25,5.53,w31_09271996,31,9271996,CV High #1,,,,,
19,25,5.61,w31_11011996,31,11011996,CV High #1,,,,,
19,25,5.59,w31_11071996,31,11071996,CV High #1,,,,,
20,25,5.42,w31_12031996,31,12031996,CV High #1,,,,,
20,25,5.55,w31_12271996,31,12271996,CV High #1,,,,,
20,26,5.44,w31_01311997,31,1311997,CV High #1,,,,,
21,26,4.61,w31_02271997,31,2271997,CV High #1,,,,,
22,25,3.68,w31_03281997,31,3281997,CV High #1,,,,,
22,25,3.42,w31_04281997,31,4281997,CV High #1,,,,,
21,25,3.62,w31_05291997,31,5291997,CV High #1,,,,,
20,25,4.30,w31_07091997,31,7091997,CV High #1,,,,,
20,25,4.83,w31_08051997,31,8051997,CV High #1,,,,,
19,24,5.01,w31_08281997,31,8281997,CV High #1,,,,,
19,24,4.43,w31_09301997,31,9301997,CV High #1,,,,,
20,23,3.82,w31_10301997,31,10301997,CV High #1,,,,,
20,24,4.00,w31_11171997,31,11171997,CV High #1,,,,,
20,25,5.07,w31_12301997,31,12301997,CV High #1,,,,,
20,25,5.58,w31_01291998,31,1291998,CV High #1,,,,,
20,26,5.72,w31_02041998,31,2041998,CV High #1,,,,,
20,27,7.42,w31_02261998,31,2261998,CV High #1,,,,,
20,26,6.48,w31_03301998,31,3301998,CV High #1,,,,,
21,26,5.40,w31_05121998,31,5121998,CV High #1,,,,,
21,26,5.03,w31_06011998,31,6011998,CV High #1,,,,,
21,26,4.65,w31_07011998,31,7011998,CV High #1,,,,,
21,25,4.40,w31_08051998,31,8051998,CV High #1,,,,,
21,25,4.52,w31_08281998,31,8281998,CV High #1,,,,,
21,25,4.50,w31_09281998,31,9281998,CV High #1,,,,,
21,25,4.38,w31_10281998,31,10281998,CV High #1,,,,,
20,25,4.63,w31_12021998,31,12021998,CV High #1,,,,,
20,25,4.70,w31_12281998,31,12281998,CV High #1,,,,,
20,25,4.87,w31_01291999,31,1291999,CV High #1,,,,,
20,25,5.60,w31_02241999,31,2241999,CV High #1,,,,,
19,25,6.55,w31_04021999,31,4021999,CV High #1,,,,,
18,25,6.87,w31_04281999,31,4281999,CV High #1,,,,,
18,25,6.73,w31_06011999,31,6011999,CV High #1,,,,,
18,25,6.60,w31_07011999,31,7011999,CV High #1,,,,,
19,25,6.31,w31_07271999,31,7271999,CV High #1,,,,,
19,25,5.85,w31_08311999,31,8311999,CV High #1,,,,,
20,25,5.27,w31_10081999,31,10081999,CV High #1,,,,,
20,25,4.97,w31_10281999,31,10281999,CV High #1,,,,,
20,25,4.58,w31_11301999,31,11301999,CV High #1,,,,,
20,25,4.67,w31_01052000,31,1052000,CV High #1,,,,,
20,25,4.97,w31_01282000,31,1282000,CV High #1,,,,,
20,25,5.39,w31_02252000,31,2252000,CV High #1,,,,,
20,25,5.56,w31_04032000,31,4032000,CV High #1,,,,,
20,25,5.43,w31_04252000,31,4252000,CV High #1,,,,,
20,25,5.20,w31_06012000,31,6012000,CV High #1,,,,,
20,25,4.99,w31_06282000,31,6282000,CV High #1,,,,,
20,25,4.66,w31_07312000,31,7312000,CV High #1,,,,,
20,25,4.36,w31_08292000,31,8292000,CV High #1,,,,,
21,25,3.96,w31_10032000,31,10032000,CV High #1,,,,,
21,25,3.72,w31_10312000,31,10312000,CV High #1,,,,,
21,25,3.51,w31_11302000,31,11302000,CV High #1,,,,,
22,25,3.37,w31_12202000,31,12202000,CV High #1,,,,,
22,25,3.31,w31_02012001,31,2012001,CV High #1,,,,,
22,25,3.47,w31_02202001,31,2202001,CV High #1,,,,,
21,25,3.60,w31_04052001,31,4052001,CV High #1,,,,,
21,25,3.95,w31_05012001,31,5012001,CV High #1,,,,,
21,25,4.20,w31_05242001,31,5242001,CV High #1,,,,,
20,25,4.07,w31_07092001,31,7092001,CV High #1,,,,,
20,24,3.96,w31_07232001,31,7232001,CV High #1,,,,,
21,24,3.81,w31_08312001,31,8312001,CV High #1,,,,,
21,25,3.86,w31_09272001,31,9272001,CV High #1,,,,,
21,25,3.59,w31_11082001,31,11082001,CV High #1,,,,,
21,25,3.60,w31_11302001,31,11302001,CV High #1,,,,,
21,25,3.54,w31_12202001,31,12202001,CV High #1,,,,,
22,25,3.31,w31_01302002,31,1302002,CV High #1,,,,,
22,25,3.40,w31_03042002,31,3042002,CV High #1,,,,,
22,25,3.60,w31_03262002,31,3262002,CV High #1,,,,,
21,25,3.63,w31_04262002,31,4262002,CV High #1,,,,,
21,25,3.74,w31_05282002,31,5282002,CV High #1,,,,,
21,25,3.82,w31_06252002,31,6252002,CV High #1,,,,,
21,25,3.91,w31_07292002,31,7292002,CV High #1,,,,,
21,24,3.63,w31_08282002,31,8282002,CV High #1,,,,,
21,24,3.62,w31_10022002,31,10022002,CV High #1,,,,,
21,24,3.78,w31_11072002,31,11072002,CV High #1,,,,,
20,24,4.24,w31_12022002,31,12022002,CV High #1,,,,,
20,25,4.93,w31_12302002,31,12302002,CV High #1,,,,,
19,25,5.19,w31_01302003,31,1302003,CV High #1,,,,,
20,25,5.46,w31_02242003,31,2242003,CV High #1,,,,,
20,25,5.35,w31_03262003,31,3262003,CV High #1,,,,,
20,25,5.11,w31_04292003,31,4292003,CV High #1,,,,,
20,25,5.01,w31_05272003,31,5272003,CV High #1,,,,,
20,25,4.90,w31_06262003,31,6262003,CV High #1,,,,,
20,25,4.83,w31_07292003,31,7292003,CV High #1,,,,,
20,25,4.74,w31_08282003,31,8282003,CV High #1,,,,,
20,25,4.60,w31_09262003,31,9262003,CV High #1,,,,,
20,25,4.47,w31_10252003,31,10252003,CV High #1,,,,,
20,25,4.35,w31_11262003,31,11262003,CV High #1,,,,,
20,25,4.33,w31_12222003,31,12222003,CV High #1,,,,,
20,25,4.48,w31_01262004,31,1262004,CV High #1,,,,,
21,25,4.48,w31_02232004,31,2232004,CV High #1,,,,,
21,25,4.48,w31_04012004,31,4012004,CV High #1,,,,,
21,25,4.31,w31_04302004,31,4302004,CV High #1,,,,,
21,25,4.25,w31_05272004,31,5272004,CV High #1,,,,,
21,25,4.20,w31_06292004,31,6292004,CV High #1,,,,,
21,25,4.15,w31_08032004,31,8032004,CV High #1,,,,,
21,24,3.41,w31_08302004,31,8302004,CV High #1,,,,,
21,24,3.25,w31_09292004,31,9292004,CV High #1,,,,,
21,24,3.44,w31_10272004,31,10272004,CV High #1,,,,,
21,24,3.58,w31_12012004,31,12012004,CV High #1,,,,,
21,25,3.72,w31_12282004,31,12282004,CV High #1,,,,,
21,25,4.19,w31_02092005,31,2092005,CV High #1,,,,,
21,25,4.28,w31_02222005,31,2222005,CV High #1,,,,,
21,26,4.60,w31_03302005,31,3302005,CV High #1,,,,,
21,25,4.26,w31_05022005,31,5022005,CV High #1,,,,,
21,25,3.86,w31_05262005,31,5262005,CV High #1,,,,,
22,25,3.31,w31_07282005,31,7282005,CV High #1,,,,,
22,25,2.93,w31_08312005,31,8312005,CV High #1,,,,,
22,25,2.67,w31_09282005,31,9282005,CV High #1,,,,,
22,25,2.59,w31_10282005,31,10282005,CV High #1,,,,,
22,25,3.33,w31_01062006,31,1062006,CV High #1,,,,,
22,25,3.47,w31_02012006,31,2012006,CV High #1,,,,,
22,25,3.31,w31_03022006,31,3022006,CV High #1,,,,,
22,25,3.61,w31_03292006,31,3292006,CV High #1,,,,,
22,26,4.05,w31_04262006,31,4262006,CV High #1,,,,,
21,25,3.97,w31_05252006,31,5252006,CV High #1,,,,,
21,25,3.93,w31_07062006,31,7062006,CV High #1,,,,,
21,25,3.89,w31_08102006,31,8102006,CV High #1,,,,,
21,25,3.79,w31_10032006,31,10032006,CV High #1,,,,,
21,25,3.90,w31_11012006,31,11012006,CV High #1,,,,,
21,25,4.08,w31_11292006,31,11292006,CV High #1,,,,,
21,25,4.19,w31_12212006,31,12212006,CV High #1,,,,,
21,25,4.36,w31_02052007,31,2052007,CV High #1,,,,,
21,25,3.93,w31_02272007,31,2272007,CV High #1,,,,,
21,25,3.91,w31_03272007,31,3272007,CV High #1,,,,,
21,25,3.77,w31_05012007,31,5012007,CV High #1,,,,,
21,25,3.68,w31_05312007,31,5312007,CV High #1,,,,,
21,25,3.68,w31_06272007,31,6272007,CV High #1,,,,,
21,24,3.15,w31_08022007,31,8022007,CV High #1,,,,,
21,23,2.43,w31_08312007,31,8312007,CV High #1,,,,,
21,22,1.52,w31_10022007,31,10022007,CV High #1,,,,,
21,21,0.86,w31_11022007,31,11022007,CV High #1,,,,,
20,21,0.64,w31_11292007,31,11292007,CV High #1,,,,,
20,21,0.58,w31_12202007,31,12202007,CV High #1,,,,,
20,21,0.73,w31_01102008,31,1102008,CV High #1,,,,,
20,23,3.06,w31_02012008,31,2012008,CV High #1,,,,,
20,25,4.90,w31_02292008,31,2292008,CV High #1,,,,,
20,25,5.19,w31_03212008,31,3212008,CV High #1,,,,,
20,25,5.06,w31_04282008,31,4282008,CV High #1,,,,,
20,25,4.96,w31_05302008,31,5302008,CV High #1,,,,,
20,25,4.88,w31_07022008,31,7022008,CV High #1,,,,,
20,25,4.78,w31_07302008,31,7302008,CV High #1,,,,,
20,24,4.05,w31_09042008,31,9042008,CV High #1,,,,,
20,23,3.20,w31_10022008,31,10022008,CV High #1,,,,,
20,23,2.75,w31_10292008,31,10292008,CV High #1,,,,,
20,22,1.90,w31_12032008,31,12032008,CV High #1,,,,,
20,23,3.40,w31_01082009,31,1082009,CV High #1,,,,,
20,24,4.21,w31_01302009,31,1302009,CV High #1,,,,,
20,25,4.71,w31_02252009,31,2252009,CV High #1,,,,,
20,25,5.15,w31_03302009,31,3302009,CV High #1,,,,,
20,25,4.83,w31_05012009,31,5012009,CV High #1,,,,,
20,25,4.88,w31_06012009,31,6012009,CV High #1,,,,,
20,25,4.91,w31_06242009,31,6242009,CV High #1,,,,,
20,25,5.04,w31_08052009,31,8052009,CV High #1,,,,,
19,25,5.12,w31_09012009,31,9012009,CV High #1,,,,,
19,24,5.07,w31_09302009,31,9302009,CV High #1,,,,,
19,24,5.21,w31_10162009,31,10162009,CV High #1,,,,,
